ZoneID	Zone	Number	IndexName_1	SpokenName_1	Speaker_1	SpeakerID_1	Start_1	End_1	Duration_1	IndexName_2	SpokenName_2	Speaker_2	SpeakerID_2	Start_2	End_2	IndexName_3	SpokenName_3	Speaker_3	SpeakerID_3	Start_3	End_3	CommonName	UnspokenName	ExtendedName	VariantName	MisspelledName	Note_speech	Note_place	SeeType	See	See Text	SeeZoneID_1	SeeZone_1	SeeName_1	SeeNotes_1	SeeZoneID_2	SeeZone_2	SeeName_2	SeeNotes_2	SeeZone_3	SeeName_3	SeeNotes_3	SeeZone_4	SeeName_4	SeeNotes_4	Kind_1	Super_1	Kind_2	Super_2	Kind_3	Super_3	Kind_4	Super_4	Kind_5	Super_5
122	Warkworth/Wellsford	5	Mahurangi	MAhu-RAngi	Hemi Konore	24	18.44	19.29	0.85																																					region		harbour		heads		locality			
122	Warkworth/Wellsford	6	Matakāna	MAtaKĀna	Hemi Konore	24	21.03	21.99	0.96																																					locality									
122	Warkworth/Wellsford	7	Omaha	Omaha	Hemi Konore	24	23.63	24.47	0.84																																					bay		flats		localities					
122	Warkworth/Wellsford	8	Ōruawharo	ō-RUAwharo	Hemi Konore	24	26.03	27.05	1.02																																					river		locality	1	marae	1a				
122	Warkworth/Wellsford	9	Pākiri	PĀkiri	Hemi Konore	24	28.33	29.2	0.87																																					beach		locality							
122	Warkworth/Wellsford	10	Pōhuehue	PŌ-HUE·hue	Hemi Konore	24	30.98	31.98	1.00																																					river		locality		viaduct					
122	Warkworth/Wellsford	11	Pūhoi	PŪhoi	Hemi Konore	24	34.23	34.94	0.71																																					river									
122	Warkworth/Wellsford	12	Pukapuka	PUka·puka	Hemi Konore	24	36.08	36.94	0.86																																					locality									
122	Warkworth/Wellsford	13	Rangituanui	RAngi-TUAnui	Hemi Konore	24	37.76	39.04	1.28																																					marae	1b								
122	Warkworth/Wellsford	14	Takatū	TAka-TŪ	Hemi Konore	24	40.37	41.22	0.85																	Tokatu																				point		locality							
122	Warkworth/Wellsford	15	Tapōra	taPŌra	Hemi Konore	24	41.93	42.72	0.79																																					locality									
122	Warkworth/Wellsford	16	Tauhoa	TAUhoa	Hemi Konore	24	44.03	44.76	0.73																																					river		locality							
122	Warkworth/Wellsford	17	Te Ārai	te Ārai	Hemi Konore	24	45.58	46.25	0.67																																					Point		localities							
122	Warkworth/Wellsford	18	Te Aroha	te Aroha	Hemi Konore	24	47.88	48.54	0.66																			(private)																		meeting house	1b								
122	Warkworth/Wellsford	19	Te Hana	te HAna	Hemi Konore	24	50.13	50.75	0.62																																					locality									
122	Warkworth/Wellsford	20	Te Rangimārie	te RAngiMĀrie	Hemi Konore	24	52.23	53.34	1.11	Rangimārie																																				meeting house	1a								
122	Warkworth/Wellsford	21	Te Tohe ā Reia	te TOhe ā REIa	Hemi Konore	24	55.48	56.9	1.42													Dome Hill																								hill									
122	Warkworth/Wellsford	22	Tomarāta	TOmaRĀta	Hemi Konore	24	58.82	59.74	0.92																																					lake		locality							
122	Warkworth/Wellsford	23	Waitaraire	WAI-taRAIre	Hemi Konore	24	61.12	62.23	1.11																																					river									
122	Warkworth/Wellsford	24	Waitietie	WAI-TIE·tie	Hemi Konore	24	64.12	65.21	1.09																	Waiteitei																				locality									
122	Warkworth/Wellsford	25	Waiwhiu	WAI-WHIU	Hemi Konore	24	67.04	67.76	0.72																																					locality									
122	Warkworth/Wellsford	26	Whanaki	WHAnaki	Hemi Konore	24	69.82	70.5	0.68																																					river		locality							
122	Warkworth/Wellsford	27	Whangaripo	WHAnga-RIpo	Hemi Konore	24	72.6	73.42	0.82																																					locality									
122	Warkworth/Wellsford	28	Whangateau	WHAnga-te-AU	Hemi Konore	24	75	76.02	1.02																																					harbour		locality		domain					
122	Warkworth/Wellsford	29	Wharehine	WHAre-HIne	Hemi Konore	24	76.91	77.63	0.72																																					locality									
123	Brynderwyn/Waipū	0	Intro	Zone 123: Brynderwyn/Waipū	Hugh Young	38	1.23	3.36	2.13																																					intro									
123	Brynderwyn/Waipū	1	Aotearoa	AOtearoa	Hemi Konore	24	5.88	6.89	1.01																																					meeting house									
123	Brynderwyn/Waipū	2	Hakaru	HAkaru	Hemi Konore	24	9.28	9.95	0.67																																					river		locality							
123	Brynderwyn/Waipū	3	Huarau	HUArau	Hemi Konore	24	12.52	13.17	0.65																																					locality									
123	Brynderwyn/Waipū	4	Kaiwaka	KAIwaka	Hemi Konore	24	15.71	16.5	0.79																																					township									
123	Brynderwyn/Waipū	5	Kākāraea	KĀkā-RAEa	Hemi Konore	24	18.33	19.35	1.02																																					marae	1								
123	Brynderwyn/Waipū	6	Maeneene	maeNEEne	Hemi Konore	24	21.05	22.07	1.02																		double vowel (One might expect MĀ-Ene·ene)																			stream		locality							
123	Brynderwyn/Waipū	7	Mangaawhai	maNGA·Awhai	Hemi Konore	24	23.53	24.39	0.86																		The A's are elided																			estuary		heads		locality					
123	Brynderwyn/Waipū	8	Marahemo	MAra-HEmo	Hemi Konore	24	26.52	27.35	0.83																																					locality									
123	Brynderwyn/Waipū	9	Maungatūroto	MAUnga-TŪ-ROto	Hemi Konore	24	29.12	30.13	1.01																																					township									
123	Brynderwyn/Waipū	10	Oneriri	One-RIri	Hemi Konore	24	31.38	32.26	0.88																																					locality									
123	Brynderwyn/Waipū	11	Ōruawharo	ō-RUAwharo	Hemi Konore	24	34.22	35.3	1.08																																					river		locality							
123	Brynderwyn/Waipū	12	Otamatea	o-TAmatea	Hemi Konore	24	36.57	37.66	1.09	Te Toka Tūranga ō Hemi Konore	te TOKa TŪranga o TAmatea PŌkai WHEnua	Hemi Konore	24	38.74	41.92									Te Toka Tūranga ō Hemi Konore																						river		locality							
123	Brynderwyn/Waipū	13	Pāhī	PĀhī	Hemi Konore	24	43.72	44.46	0.74																																					locality									
123	Brynderwyn/Waipū	14	Paparoa	PApa-ROA	Hemi Konore	24	46.1	47	0.90																																					locality									
123	Brynderwyn/Waipū	15	Pīroa	PĪroa	Hemi Konore	24	48.52	49.2	0.68																																					stream									
123	Brynderwyn/Waipū	16	Pukekaroro	PUke-KAroro	Hemi Konore	24	50.81	51.8	0.99																																					hill		locality							
123	Brynderwyn/Waipū	17	Ranganui	RAnga-NUI	Hemi Konore	24	53.61	54.44	0.83																																					locality									
123	Brynderwyn/Waipū	18	Tānoa	TĀ-NOA	Hemi Konore	24	56.19	56.99	0.80																																					locality									
123	Brynderwyn/Waipū	19	Tara	TAra	Hemi Konore	24	58.6	59.03	0.43																																					locality									
123	Brynderwyn/Waipū	20	Te Pounga	te POUnga	Hemi Konore	24	61	61.75	0.75																																					marae	2	meeting house	2						
123	Brynderwyn/Waipū	21	Te Puna ō te Ora						0.00														Te Puna ō Te Ora																							dining hall	2								
123	Brynderwyn/Waipū	22	Tōpuni	TŌpuni	Hemi Konore	24	63.68	64.39	0.71																																					locality									
123	Brynderwyn/Waipū	23	Uretiti	Ure-TIti	Hemi Konore	24	65.8	66.7	0.90																																					beach									
123	Brynderwyn/Waipū	24	Waihoihoi	WAI-HOI·hoi	Hemi Konore	24	67.81	68.77	0.96																																					river									
123	Brynderwyn/Waipū	25	Waipū	WAI-PŪ	Hemi Konore	24	70.25	71.03	0.78																																					river		Cove		town					
123	Brynderwyn/Waipū	26	Wairere	WAI-REre	Hemi Konore	24	72.71	73.49	0.78																																					locality									
123	Brynderwyn/Waipū	27	Whakapirau	whaka·PIrau	Hemi Konore	24	74.94	75.77	0.83																																					locality									
124	Dargaville	0	Intro	Zone 124: Dargaville	Hugh Young	38	1.06	3.26	2.20																																					intro									
124	Dargaville	1	Aka Rāpana	Aka RĀpana	Mere Toia	74	5.35	6.54	1.19																																					meeting house	x								
124	Dargaville	2	Aoroa	AOroa	Mere Toia	74	7.92	8.73	0.81																																					locality	5								
124	Dargaville	3	Arapaoa	Ara-PAOa	Mere Toia	74	10.07	11.02	0.95																																					locality									
124	Dargaville	4	Arapōhue	Ara-PŌhue	Mere Toia	74	12.24	13.29	1.05																																					locality									
124	Dargaville	5	Ararua	Ararua	Mere Toia	74	14.14	15.17	1.03																																					locality									
124	Dargaville	6	Aratapu	Ara-TApu	Mere Toia	74	16.14	16.85	0.71																																					locality									
124	Dargaville	7	Awakino	Awakino	Mere Toia	74	18.36	19.04	0.68																																					river		Point		locality					
124	Dargaville	8	Hoanga	HOAnga	Mere Toia	74	20.65	21.29	0.64																																					locality									
124	Dargaville	9	Hukatere	HUka-TEre	Mere Toia	74	22.32	23.14	0.82																																					locality									
124	Dargaville	10	Humuhumu	HUmu·HUmu	Mere Toia	74	24.26	25.02	0.76													Swan Lake																								lake									
124	Dargaville	11	Kaihū	KAI-HŪ	Mere Toia	74	26.18	26.91	0.73	Te Kaihū ā Ihenga													Te Kaihū ā Ihenga	Te Kaihū ā Ihenga																						river									
124	Dargaville	12	Kaipara	KAIpara	Mere Toia	74	28.15	28.94	0.79																																					harbour									
124	Dargaville	13	Kairārā	KAI-RĀrā	Mere Toia	74	30.12	31.01	0.89																																					locality									
124	Dargaville	14	Kaiwhitu	KAI-WHItu	Mere Toia	74	32.35	33.22	0.87																																					island									
124	Dargaville	15	Kānono	KĀnono	Mere Toia	74	34.83	35.57	0.74																																					lake									
124	Dargaville	16	Karaka	KAraka	Mere Toia	74	36.87	37.59	0.72																																					lake									
124	Dargaville	17	Kia Mahara Koutou	KIA MAhara KOUtou	Mere Toia	74	38.83	40.28	1.45																																					meeting house	1								
124	Dargaville	18	Kirikōpani	KIriKŌpani	Mere Toia	74	41.68	42.74	1.06																																					locality									
124	Dargaville	19	Kōpuru	KŌpuru	Mere Toia	74	43.81	44.49	0.68															Te Kōpuru					see	Te Kōpuru in this Zone	see Te Kōpuru in this Zone			Te Kōpuru												lake		beach		township					
124	Dargaville	20	Mahuta	MAhuta	Mere Toia	74	45.79	46.53	0.74																																					locality									
124	Dargaville	21	Maitahi	MAItahi	Mere Toia	74	47.92	48.69	0.77																																					locality									
124	Dargaville	22	Māmaranui	MĀmara-NUI	Mere Toia	74	49.97	50.94	0.97																																					locality	1								
124	Dargaville	23	Manganui	MAnga-NUI	Mere Toia	74	51.84	52.71	0.87																																					river									
124	Dargaville	24	Mangatara	MAngatara	Mere Toia	74	54.14	55.04	0.90																																					stream		locality							
124	Dargaville	25	Māpau	MĀpau	Mere Toia	74	55.93	57.19	1.26																																					locality									
124	Dargaville	26	Matakohe	MAtakohe	Mere Toia	74	58.41	59.25	0.84																																					locality									
124	Dargaville	27	Mātihe	MĀtihe	Mere Toia	74	60.5	61.24	0.74																																					Point									
124	Dargaville	28	Maungaraho	MAUnga-RAho	Mere Toia	74	62.96	63.76	0.80																																					peak									
124	Dargaville	29	Maungarātā	MAUnga-RĀtā	Mere Toia	74	66.19	67.13	0.94																																					locality									
124	Dargaville	30	Maungaru	MAUngaru	Mere Toia	74	68.3	68.92	0.62	Maunga-a-Rū													Maunga-a-Rū		Maunga-a-Rū																					peak		range							
124	Dargaville	31	Mititai	MIti-TAI	Hohepa Toia	35	70.75	71.56	0.81																																					locality									
124	Dargaville	32	Mōkono	MŌkono	Hohepa Toia	35	73.4	74.16	0.76																																					lake									
124	Dargaville	33	Naumai	NAU-MAI	Hohepa Toia	35	75.81	76.59	0.78																																					locality									
124	Dargaville	34	Ōkahu	Ōkahu	Hohepa Toia	35	78.47	79.15	0.68																																					locality									
124	Dargaville	35	Ōkaro	Ō-KAro	Hohepa Toia	35	81.08	81.95	0.87																																					creek									
124	Dargaville	36	Ōmāmari	ō-MĀmari	Hohepa Toia	35	83.64	84.74	1.10																																					locality									
124	Dargaville	37	Ōmana	Ō-MAna	Hohepa Toia	35	85.81	87.15	1.34																																					locality									
124	Dargaville	38	Onetea	One-TEA	Hohepa Toia	35	88.96	89.9	0.94																																					locality									
124	Dargaville	39	Oparākau	Opa-RĀkau	Hohepa Toia	35	91.82	93	1.18																																					locality									
124	Dargaville	40	Ōremonui	Ōremonui	Sam Toia	103	94.04	94.55	0.51	Moremonui																Moremonui																				battle site									
124	Dargaville	41	Ōtūrei	Ō-TŪrei	Hohepa Toia	35	96.41	97.42	1.01																																					marae	3	locality	3						
124	Dargaville	42	Pārahi	PĀ-RAhi	Hohepa Toia	35	98.77	99.57	0.80																																					locality									
124	Dargaville	43	Parāoanui	paRĀoa-NUI	Hohepa Toia	35	101.11	102.26	1.15																																					point									
124	Dargaville	44	Parawanui	PArawa-NUI	Hohepa Toia	35	104.31	105.37	1.06																																					lake									
124	Dargaville	45	Parore	PArore	Hohepa Toia	35	107.18	107.9	0.72																																					locality									
124	Dargaville	46	Pihirau	PIhi-RAU	Hohepa Toia	35	109.75	110.54	0.79																																					meeting house	10								
124	Dargaville	47	Pikiwahine	PIki-WAhine	Hohepa Toia	35	112.39	113.51	1.12																																					locality									
124	Dargaville	48	Pouto	POUto	Hohepa Toia	35	115.18	115.92	0.74																			also called Waikaretu																		marae	6	locality							
124	Dargaville	49	Pukehuia	PUke-HUIa	Hohepa Toia	35	117.52	118.57	1.05																																					locality									
124	Dargaville	50	Pūpuia	PŪpuia	Hohepa Toia	35	120.35	121.38	1.03																																					island									
124	Dargaville	51	Rāhiri	RĀhiri	Hohepa Toia	35	123	123.84	0.84																						for marae⁴, see Te Houhanga															meeting house	4								
124	Dargaville	52	Rangimārie	RAngiMĀrie	Hohepa Toia	35	125.63	126.89	1.26																																					meeting house	3								
124	Dargaville	53	Raupō	RAUpō	Hohepa Toia	35	128.44	129.35	0.91																																					locality									
124	Dargaville	54	Rēhia	RĒhia	Hohepa Toia	35	130.84	131.72	0.88																																					locality									
124	Dargaville	55	Rēhutai	RĒhu-TAI	Hohepa Toia	35	133.31	134.25	0.94																																					locality									
124	Dargaville	56	Rīpia	RĪpia	Hohepa Toia	35	135.72	136.53	0.81																																					marae	2	meeting house	2	locality	2				
